actual,proposed
0.03388042375445366,0.07405317574739456
0.029466282576322556,0.07413283735513687
0.016399947926402092,0.07417870312929153
0.003516565542668104,0.07412740588188171
0.0,0.0739818885922432
0.0,0.07377736270427704
0.0,0.0734190121293068
0.0,0.07291156053543091
0.0,0.07235664129257202
0.0,0.0717877671122551
0.0,0.07123752683401108
0.0,0.07064078748226166
0.0,0.06999877840280533
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.0
0.10622891038656235,0.06427881866693497
0.10924886912107468,0.06500203162431717
0.11226977407932281,0.06573455780744553
0.11093297600746155,0.06647630035877228
0.10529924184083939,0.06719494611024857
0.10414464771747589,0.06785903871059418
0.09432701766490936,0.06850262731313705
0.08468235284090042,0.06906218081712723
0.07520350813865662,0.06954029947519302
0.07024227827787399,0.06993967294692993
0.06537266075611115,0.07029534131288528
0.06494900584220886,0.07060887664556503
0.06454848498106003,0.07091347873210907
0.0554521419107914,0.07121001929044724
0.042138926684856415,0.07143402844667435
0.033381350338459015,0.0715554729104042
0.02475040778517723,0.07161006331443787
0.01188170351088047,0.07160012423992157
0.007907581515610218,0.07149514555931091
0.0,0.0713626891374588
0.0,0.07113942503929138
0.0,0.07089228928089142
0.0,0.0705900639295578
0.0,0.07023417204618454
0.0,0.06985864788293839
0.0,0.06943175941705704
0.0,0.0690196231007576
0.0,0.06855706870555878
0.0,0.06801337003707886
0.0,0.06745554506778717
0.0,0.06681940704584122
0.0,0.06613954156637192
0.0,0.06541725248098373
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.032064925879240036,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
0.031812477856874466,0.0
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.016737036406993866,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005982633447274566,0.0
0.0005782445659860969,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.015863792970776558
0.036807265132665634,0.016083650290966034
0.03640059754252434,0.01629655435681343
0.03165353089570999,0.016470488160848618
0.03134380280971527,0.016639020293951035
0.03540758043527603,0.016834616661071777
0.04378392547369003,0.017088714987039566
0.04769621789455414,0.017367225140333176
0.05156951770186424,0.01766941510140896
0.0554053820669651,0.017994653433561325
0.05920568108558655,0.018342137336730957
0.06297221034765244,0.018711337819695473
0.06670669466257095,0.019101621583104134
0.0616927295923233,0.01944778859615326
0.05677075311541557,0.01975131593644619
0.060654863715171814,0.020078368484973907
0.05578434467315674,0.020363712683320045
0.055358897894620895,0.020640399307012558
0.0549553744494915,0.020909396931529045
0.06329099088907242,0.021235398948192596
0.05408996343612671,0.021487602964043617
0.05375276505947113,0.021732792258262634
0.0534340925514698,0.021971523761749268
0.05749226361513138,0.022235801443457603
0.052789106965065,0.022460736334323883
0.04816555976867676,0.0226479172706604
0.04797716066241264,0.022829800844192505
0.04780113697052002,0.023007584735751152
0.04327797889709473,0.02314889058470726
0.034467991441488266,0.023222491145133972
0.030145686119794846,0.023262932896614075
0.030245235189795494,0.023303501307964325
0.025985341519117355,0.023312054574489594
0.021785443648695946,0.023289449512958527
0.013283771462738514,0.023204457014799118
0.00925652589648962,0.023091349750757217
0.0052782511338591576,0.0229509174823761
0.0,0.022719645872712135
0.0,0.02249697409570217
0.0,0.022282885387539864
0.0,0.022076351568102837
0.0,0.021813424304127693
0.0,0.021559713408350945
0.0,0.02128281071782112
0.0,0.02101588062942028
0.0,0.020758455619215965
0.0,0.02044535055756569
0.0,0.02011081762611866
0.0,0.0198198389261961
0.0,0.019571082666516304
0.0,0.01939540170133114
0.0,0.01925809495151043
0.0,0.019157830625772476
0.0,0.019028984010219574
0.0,0.018937010318040848
0.0,0.018880462273955345
0.0,0.018826181069016457
0.0,0.018806274980306625
0.00434583704918623,0.018787330016493797
0.004371361341327429,0.018801532685756683
3.77257056243252e-05,0.018815746530890465
0.00012338938540779054,0.018797477707266808
0.004565218463540077,0.018780136480927467
0.0045848689042031765,0.018795939162373543
0.004604618065059185,0.018811579793691635
0.008983494713902473,0.01882702298462391
0.00022497728059533983,0.01887461170554161
0.0,0.01885645091533661
0.0,0.018806904554367065
0.0006255486514419317,0.018759291619062424
0.0006953190895728767,0.01874578557908535
0.005121865775436163,0.01873300038278103
0.013844513334333897,0.01875319704413414
0.026806458830833435,0.018837574869394302
0.03959300369024277,0.019016386941075325
0.0522129125893116,0.01928652450442314
0.055955447256565094,0.01964523084461689
0.068384550511837,0.020025232806801796
0.07194569706916809,0.02049039676785469
0.07548440247774124,0.02097347192466259
0.07900197058916092,0.02147442102432251
0.08685865998268127,0.021991973742842674
0.09027684479951859,0.022558551281690598
0.10239865630865097,0.0231404360383749
0.10566780716180801,0.02380169741809368
0.10457056760787964,0.02447514608502388
0.10788610577583313,0.025128431618213654
0.11555157601833344,0.02579480968415737
0.11443102359771729,0.026505883783102036
0.1177254244685173,0.027196206152439117
0.12101320922374725,0.027898568660020828
0.1199360117316246,0.028613146394491196
0.1189139261841774,0.029306944459676743
0.11794482916593552,0.02998019941151142
0.11266764253377914,0.030634980648756027
0.11185886710882187,0.03123885579407215
0.11109444499015808,0.03182629495859146
0.11037267744541168,0.03239821270108223
0.1053328812122345,0.032953955233097076
0.1003929004073143,0.03346303477883339
0.09990750998258591,0.03392709419131279
0.09073549509048462,0.034378666430711746
0.08607277274131775,0.034755438566207886
0.09021172672510147,0.03509054332971573
0.08995082974433899,0.03545084968209267
0.0897115096449852,0.03580310195684433
0.08949293196201324,0.03614746779203415
0.084935262799263,0.036484308540821075
0.0804571658372879,0.036781784147024155
0.076055146753788,0.03704110160470009
0.07172585278749466,0.037263426929712296
0.05874837189912796,0.03745026886463165
0.04595768824219704,0.03753842040896416
0.028987040743231773,0.037529874593019485
0.016605980694293976,0.03739658743143082
0.004385244566947222,0.037174291908741
0.0,0.03686625510454178
0.0,0.036442436277866364
0.0,0.03593827039003372
0.0,0.03535684943199158
0.0,0.03470101207494736
0.0,0.033971235156059265
0.0,0.033203765749931335
0.0,0.03233418986201286
0.0,0.03143041953444481
0.0,0.030525770038366318
0.0,0.029587190598249435
0.0,0.028615979477763176
0.0,0.027677331119775772
0.0,0.026738077402114868
0.0,0.025829726830124855
0.0,0.024919304996728897
0.0,0.024038761854171753
0.0,0.02318691276013851
0.0,0.0223627258092165
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.019773432984948158
0.12454888224601746,0.02065896801650524
0.12733981013298035,0.02151636593043804
0.13014298677444458,0.022379115223884583
0.13295802474021912,0.02324710786342621
0.13142582774162292,0.024120444431900978
0.12560679018497467,0.024966659024357796
0.11991753429174423,0.02575487270951271
0.11435303092002869,0.026486771181225777
0.11326633393764496,0.02716444618999958
0.10787437111139297,0.027822168543934822
0.09823545813560486,0.02842840366065502
0.08876428008079529,0.028952443972229958
0.07945390045642853,0.029397131875157356
0.0790146067738533,0.029765043407678604
0.06552409380674362,0.03012314811348915
0.05223998799920082,0.030375542119145393
0.043511372059583664,0.030524907633662224
0.034910351037979126,0.0306074395775795
0.030790193006396294,0.0306249912828207
0.013649213127791882,0.030611829832196236
0.0011017514625564218,0.030472517013549805
0.0,0.030242756009101868
0.0,0.029958082363009453
0.0,0.029587745666503906
0.0,0.029198992997407913
0.0,0.02866329625248909
0.0,0.028049657121300697
0.0,0.027392758056521416
0.0,0.026693737134337425
0.0,0.026018448173999786
0.0,0.025365887209773064
0.0,0.02470310963690281
0.0,0.02402992732822895
0.0,0.02331451140344143
0.0,0.022590365260839462
0.0,0.02179296687245369
0.0,0.020989064127206802
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.01870877481997013
0.10773059725761414,0.01944698952138424
0.10635451227426529,0.020193995907902718
0.10940064489841461,0.020917430520057678
0.10808811336755753,0.021650386974215508
0.10683674365282059,0.022360486909747124
0.11000321805477142,0.023048652336001396
0.11316585540771484,0.023747876286506653
0.11632522940635681,0.024458086118102074
0.11512286216020584,0.02517908625304699
0.11833737045526505,0.025878315791487694
0.11283013969659805,0.026588965207338333
0.10743949562311172,0.02724604494869709
0.10216087847948074,0.027852023020386696
0.0926305279135704,0.028407571837306023
0.08762233704328537,0.02888290397822857
0.07835110276937485,0.02931280806660652
0.06923138350248337,0.02966676838696003
0.06025686860084534,0.029947014525532722
0.05142148584127426,0.030155885964632034
0.047077324241399765,0.03029579110443592
0.042799390852451324,0.030401665717363358
0.03858470916748047,0.03047378547489643
0.030071387067437172,0.030513759702444077
0.021676471456885338,0.03049018420279026
0.013393811881542206,0.030405113473534584
0.005218602251261473,0.030260752886533737
0.0015052618691697717,0.030058229342103004
0.0,0.02983270026743412
0.0,0.02955162338912487
0.0,0.029216939583420753
0.0,0.028830314055085182
0.0,0.028393669053912163
0.0,0.027875706553459167
0.0,0.02734393998980522
0.0,0.02679836004972458
0.0,0.026239242404699326
0.0,0.02560255117714405
0.0,0.024922844022512436
0.0,0.024201378226280212
0.0,0.023439187556505203
0.0,0.022669872269034386
0.0,0.021893326193094254
0.0,0.021109694615006447
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
